region_i,region_j,deltaE00,deltaE76
gamut_008_ymyyy,gamut_027_cccycc,34.89087159586722,62.05641242379026
gamut_008_ymyyy,gamut_028_c,48.148015820338046,96.0198982238977
gamut_008_ymyyy,gamut_029_cmcy,28.03296275809814,48.3624596623692
gamut_008_ymyyy,gamut_030_ccmcy,31.52651949181523,56.05457394862875
gamut_008_ymyyy,gamut_031_cccmcy,35.07945025613728,60.651444998804145
gamut_008_ymyyy,gamut_032_cccmcc,49.38291888283828,94.40062258686413
gamut_008_ymyyy,gamut_033_cccmc,49.31799966773991,93.72620393251225
gamut_008_ymyyy,gamut_034_cccm,49.801550972425915,94.03581539085793
gamut_008_ymyyy,gamut_035_ccm,49.83116827828484,90.88016334548234
gamut_008_ymyyy,gamut_036_cmcmcy,34.36269316656793,58.792231282055496
gamut_008_ymyyy,gamut_037_ccmcm,49.62737471733812,89.27272777817453
gamut_008_ymyyy,gamut_038_cm,49.70306892529987,88.40085393416263
gamut_008_ymyyy,gamut_039_cmcmy,32.27574057479122,53.54640231482451
gamut_008_ymyyy,gamut_040_cmcmm,49.24764007099439,85.62594757686242
gamut_008_ymyyy,gamut_041_cmm,48.977204438937875,83.26745528615591
gamut_008_ymyyy,gamut_042_cmcmym,37.27493135918491,58.1342444787897
gamut_008_ymyyy,gamut_043_cmmm,48.58578923159364,80.68068352446171
gamut_008_ymyyy,gamut_044_mcmmm,48.56767744639895,79.16123686726107
gamut_008_ymyyy,gamut_045_mmcmmm,48.21368269619179,78.20391025399645
gamut_008_ymyyy,gamut_046_m,45.60318218524963,73.55098583575875
gamut_008_ymyyy,gamut_047_cmym,26.573495715949985,43.49317083663453
gamut_008_ymyyy,gamut_048_cmmym,34.305685105817155,51.27337104517942
gamut_008_ymyyy,gamut_049_cmmmym,37.69569928366383,55.49129576739061
gamut_008_ymyyy,gamut_050_mmmymm,36.10203497460888,52.83525135301224
gamut_008_ymyyy,gamut_051_mmmym,34.064277733101356,49.39761395414072
gamut_008_ymyyy,gamut_052_mmmy,29.717673535310904,42.37237105447197
gamut_008_ymyyy,gamut_053_mmy,24.45326072923212,34.61524110801358
gamut_008_ymyyy,gamut_054_cmymym,22.38029295379539,36.81329686364128
gamut_008_ymyyy,gamut_055_mmymy,20.433946631004982,28.81381978632068
gamut_009_yymyyy,gamut_010_y,22.373939360783506,36.62829922808363
gamut_009_yymyyy,gamut_011_cymy,20.7564800261912,31.840837812982166
gamut_009_yymyyy,gamut_012_cymyy,18.733040700926033,27.630564700289536
gamut_009_yymyyy,gamut_013_cymyyy,18.014225002557502,25.83985781364463
gamut_009_yymyyy,gamut_014_yycyyy,23.712821383419715,37.63822084893061
gamut_009_yymyyy,gamut_015_ycyyy,24.46578354266491,38.62745269892608
gamut_009_yymyyy,gamut_016_cyyy,25.588026862487705,40.108852174013066
gamut_009_yymyyy,gamut_017_cyy,26.891647385138906,42.189242203269
gamut_009_yymyyy,gamut_018_cycymy,22.935280334649562,33.7555966278681
gamut_009_yymyyy,gamut_019_cycyy,27.802285109670304,43.83823696962065
gamut_009_yymyyy,gamut_020_cy,28.84681030128191,45.71201160373344
gamut_009_yymyyy,gamut_021_cmycy,24.129550794792014,38.65615279412908
gamut_009_yymyyy,gamut_022_ccycy,29.9153908408567,48.244740812397865
gamut_009_yymyyy,gamut_023_ccy,30.482661561255814,50.04622156517721
gamut_009_yymyyy,gamut_024_cmcycy,27.39715777498054,45.44236231692951
gamut_009_yymyyy,gamut_025_cccy,31.77530117068043,54.773948427244044
gamut_009_yymyyy,gamut_026_cccyc,33.51213068160216,60.57246452864935
gamut_009_yymyyy,gamut_027_cccycc,34.81198336090998,63.39541131185192
gamut_009_yymyyy,gamut_028_c,50.295357078672986,99.47942452260828
gamut_009_yymyyy,gamut_029_cmcy,28.372714188568537,50.31224607429248
gamut_009_yymyyy,gamut_030_ccmcy,32.31905236429752,58.25981762053871
gamut_009_yymyyy,gamut_031_cccmcy,36.20767515878004,62.96290203837493
gamut_009_yymyyy,gamut_032_cccmcc,52.03930323851447,98.19235777060895
gamut_009_yymyyy,gamut_033_cccmc,52.020626569958274,97.55718406704655
gamut_009_yymyyy,gamut_034_cccm,52.644366220667216,97.96974743644834
gamut_009_yymyyy,gamut_035_ccm,52.869907455785835,94.95075324835466
gamut_009_yymyyy,gamut_036_cmcmcy,36.30596124375956,61.88022006785757
gamut_009_yymyyy,gamut_037_ccmcm,52.74877274714539,93.4208211509
gamut_009_yymyyy,gamut_038_cm,52.96057983477774,92.68159943189652
gamut_009_yymyyy,gamut_039_cmcmy,34.60681023324687,56.9233795474526
gamut_009_yymyyy,gamut_040_cmcmm,52.610433652634654,90.01793177414045
gamut_009_yymyyy,gamut_041_cmm,52.43213509820943,87.74910270119652
gamut_009_yymyyy,gamut_042_cmcmym,40.14380216838627,62.077685759111766
gamut_009_yymyyy,gamut_043_cmmm,52.139436268433826,85.2728481549412
gamut_009_yymyyy,gamut_044_mcmmm,52.21441202132637,83.85304273931499
gamut_009_yymyyy,gamut_045_mmcmmm,51.903221242519926,82.96379048032065
gamut_009_yymyyy,gamut_046_m,49.424982582276776,78.65052317107292
gamut_009_yymyyy,gamut_047_cmym,29.413183458447385,47.36361798438064
gamut_009_yymyyy,gamut_048_cmmym,37.46286678281031,55.5956484501555
gamut_009_yymyyy,gamut_049_cmmmym,41.05161293837544,60.053775863362176
gamut_009_yymyyy,gamut_050_mmmymm,39.760593446882375,58.015903197764914
gamut_009_yymyyy,gamut_051_mmmym,37.712943827298304,54.60648254318303
gamut_009_yymyyy,gamut_052_mmmy,33.375764061294014,47.640141945637765
gamut_009_yymyyy,gamut_053_mmy,28.10827828950821,39.90025652570774
gamut_009_yymyyy,gamut_054_cmymym,25.44344217576135,40.8664581507656
gamut_009_yymyyy,gamut_055_mmymy,24.129081550540494,34.14711335942426
gamut_010_y,gamut_011_cymy,34.504156811717756,57.293524920667565
gamut_010_y,gamut_012_cymyy,30.995737722379154,51.002652405137766
gamut_010_y,gamut_013_cymyyy,29.66282811953788,48.06096547151906
gamut_010_y,gamut_014_yycyyy,18.528848386644903,30.00769557715146
gamut_010_y,gamut_015_ycyyy,20.388423452008297,33.097799919530466
gamut_010_y,gamut_016_cyyy,22.913190491234964,37.37039611919159
gamut_010_y,gamut_017_cyy,24.524742858527837,40.95682626487573
gamut_010_y,gamut_018_cycymy,31.04205054734156,51.62004577744859
gamut_010_y,gamut_019_cycyy,24.971146618593743,43.188257433107836
gamut_010_y,gamut_020_cy,26.22755557667544,47.38496515196704
gamut_010_y,gamut_021_cmycy,32.7108830988471,58.95816834261673
gamut_010_y,gamut_022_ccycy,28.241150132517387,54.330700113294526
gamut_010_y,gamut_023_ccy,30.14104066865247,59.13582008099225
gamut_010_y,gamut_024_cmcycy,34.04928919920272,64.44899110871371
gamut_010_y,gamut_025_cccy,33.930455184965304,68.67391760224417
gamut_010_y,gamut_026_cccyc,38.61107288736707,78.43872407060314
gamut_010_y,gamut_027_cccycc,41.23600496524015,82.54674629879706
gamut_010_y,gamut_028_c,64.80541811338948,125.81404928681621
gamut_010_y,gamut_029_cmcy,38.83107594734646,74.43480613139683
gamut_010_y,gamut_030_ccmcy,42.82808326399592,82.18635959251449
gamut_010_y,gamut_031_cccmcy,47.31051632257009,86.88058007726828
gamut_010_y,gamut_032_cccmcc,68.81794469104825,126.42410173988013
gamut_010_y,gamut_033_cccmc,68.97570293905872,125.98078881445166
gamut_010_y,gamut_034_cccm,70.19759075061148,126.87931504822278
gamut_010_y,gamut_035_ccm,71.32251447954698,124.67854776794763
gamut_010_y,gamut_036_cmcmcy,50.43485320188446,89.25264113044048
gamut_010_y,gamut_037_ccmcm,71.50485817539385,123.5232475796012
gamut_010_y,gamut_038_cm,72.22315289330916,123.34455378722076
gamut_010_y,gamut_039_cmcmy,50.150226501981436,85.80995255797056
gamut_010_y,gamut_040_cmcmm,72.24047172385214,121.21433085123817
gamut_010_y,gamut_041_cmm,72.48059412305574,119.42768483750126
gamut_010_y,gamut_042_cmcmym,57.56194888106072,92.7193941445677
gamut_010_y,gamut_043_cmmm,72.61569797824352,117.49939797691128
gamut_010_y,gamut_044_mcmmm,73.23751723876948,116.58590532914103
gamut_010_y,gamut_045_mmcmmm,72.94825543516346,115.92765150889998
gamut_010_y,gamut_046_m,70.60140697736497,112.54794904378195
gamut_010_y,gamut_047_cmym,47.47435427632084,78.81985136622714
gamut_010_y,gamut_048_cmmym,56.21459546993991,88.01191106159
gamut_010_y,gamut_049_cmmmym,60.53025773343807,93.07651771049915
gamut_010_y,gamut_050_mmmymm,60.487640916553644,92.66442421633603
gamut_010_y,gamut_051_mmmym,58.48429696440988,89.40822425027895
gamut_010_y,gamut_052_mmmy,54.383798069228725,82.81304511779504
gamut_010_y,gamut_053_mmy,49.3218554434722,75.37189461162949
gamut_010_y,gamut_054_cmymym,44.82481860763308,73.4843141256505
gamut_010_y,gamut_055_mmymy,45.658728794736845,69.92141534550053
gamut_011_cymy,gamut_012_cymyy,3.6148078474637386,6.633566963758319
gamut_011_cymy,gamut_013_cymyyy,5.117556232052679,9.86964148384615
gamut_011_cymy,gamut_014_yycyyy,21.958941441966864,38.50114793998289
gamut_011_cymy,gamut_015_ycyyy,20.824966001668077,36.83172894411677
gamut_011_cymy,gamut_016_cyyy,19.37223543575852,34.56080965377117
gamut_011_cymy,gamut_017_cyy,19.238561932384986,33.53678963037846
gamut_011_cymy,gamut_018_cycymy,7.578951128616939,11.119579590078134
gamut_011_cymy,gamut_019_cycyy,20.073503951456125,33.38507773747176
gamut_011_cymy,gamut_020_cy,20.543158277083236,31.89797223623366
gamut_011_cymy,gamut_021_cmycy,8.483869582635432,10.357493185084415
gamut_011_cymy,gamut_022_ccycy,21.158637971874963,29.501236778957676
gamut_011_cymy,gamut_023_ccy,20.981957474373626,28.344615709528004
gamut_011_cymy,gamut_024_cmcycy,13.56634480404852,17.52185292816976
gamut_011_cymy,gamut_025_cccy,21.98038367662927,29.48904314060021
gamut_011_cymy,gamut_026_cccyc,24.41314063714397,34.13994709263631
gamut_011_cymy,gamut_027_cccycc,26.16929595853221,37.01045918592846
gamut_011_cymy,gamut_028_c,46.21957243361753,78.14419253025683
gamut_011_cymy,gamut_029_cmcy,14.388712280947692,22.358857357105304
gamut_011_cymy,gamut_030_ccmcy,21.98672088373392,31.73301062905899
gamut_011_cymy,gamut_031_cccmcy,26.189967515110187,36.4451741325478
gamut_011_cymy,gamut_032_cccmcc,46.51192852644704,77.0365189331624
gamut_011_cymy,gamut_033_cccmc,46.571254804659134,76.63288144607674
gamut_011_cymy,gamut_034_cccm,47.110192322091265,77.43333564432413
gamut_011_cymy,gamut_035_ccm,46.89253398516361,74.75205373498297
gamut_011_cymy,gamut_036_cmcmcy,28.274514484091902,37.284916199781534
gamut_011_cymy,gamut_037_ccmcm,46.90245208341133,73.7574189621689
gamut_011_cymy,gamut_038_cm,47.39464929488603,74.02994675395786
gamut_011_cymy,gamut_039_cmcmy,27.847191627176258,33.90603448496368
gamut_011_cymy,gamut_040_cmcmm,47.20719525862241,72.2691966655635
gamut_011_cymy,gamut_041_cmm,46.906900202367396,70.54317948024263
gamut_011_cymy,gamut_042_cmcmym,34.69545632955926,41.97070301007661
gamut_011_cymy,gamut_043_cmmm,46.59981236914448,68.91591413373922
gamut_011_cymy,gamut_044_mcmmm,46.49840521887024,68.12512517188316
gamut_011_cymy,gamut_045_mmcmmm,46.51705694778271,68.17484535597848
gamut_011_cymy,gamut_046_m,46.69265583691339,70.55550028770558
gamut_011_cymy,gamut_047_cmym,25.429055840580336,28.048042890256706
gamut_011_cymy,gamut_048_cmmym,33.10535256615477,38.475086316102924
gamut_011_cymy,gamut_049_cmmmym,36.40097593255053,44.52751533541457
gamut_011_cymy,gamut_050_mmmymm,38.647659442893016,52.56735655684887
gamut_011_cymy,gamut_051_mmmym,37.22401954913355,50.171983607247135
gamut_011_cymy,gamut_052_mmmy,34.05562244346919,45.1718066495046
gamut_011_cymy,gamut_053_mmy,30.13042352790706,39.070742074238275
gamut_011_cymy,gamut_054_cmymym,22.37243800933496,24.144193935477507
gamut_011_cymy,gamut_055_mmymy,27.41977975699966,35.790750873648065
gamut_012_cymyy,gamut_013_cymyyy,1.524520978342811,3.2571189456416123
gamut_012_cymyy,gamut_014_yycyyy,18.4928068480079,32.38090185173346
gamut_012_cymyy,gamut_015_ycyyy,17.530475006067512,30.91682498670512
gamut_012_cymyy,gamut_016_cyyy,16.377057757899614,29.034892284414276
gamut_012_cymyy,gamut_017_cyy,16.508910122356156,28.520054788034994
gamut_012_cymyy,gamut_018_cycymy,5.903640058200896,8.167841563981264
gamut_012_cymyy,gamut_019_cycyy,17.468899444883412,28.81146303146279
gamut_012_cymyy,gamut_020_cy,18.210897812578132,28.215715138314284
gamut_012_cymyy,gamut_021_cmycy,8.215129940796079,12.803596288123902
gamut_012_cymyy,gamut_022_ccycy,19.288398335523432,27.671965896285187
gamut_012_cymyy,gamut_023_ccy,19.529145977785536,27.910688775753037
gamut_012_cymyy,gamut_024_cmcycy,13.504156873944664,20.6999918787211
gamut_012_cymyy,gamut_025_cccy,21.350292920215555,31.615496947462578
gamut_012_cymyy,gamut_026_cccyc,24.795201452028937,38.08154204814213
gamut_012_cymyy,gamut_027_cccycc,27.036794709068175,41.43533754727485
gamut_012_cymyy,gamut_028_c,49.09779066064067,84.03392439017449
gamut_012_cymyy,gamut_029_cmcy,16.1671591240296,27.960889807316317
gamut_012_cymyy,gamut_030_ccmcy,23.86013886747205,37.293687914540634
gamut_012_cymyy,gamut_031_cccmcy,28.412918127384383,42.08545625100883
gamut_012_cymyy,gamut_032_cccmcc,49.8699399114347,83.16367368228408
gamut_012_cymyy,gamut_033_cccmc,49.95412944150131,82.76052651304411
gamut_012_cymyy,gamut_034_cccm,50.600476941689244,83.58665435819239
gamut_012_cymyy,gamut_035_ccm,50.515686536653334,80.95845575614153
gamut_012_cymyy,gamut_036_cmcmcy,30.852799638104752,43.42235271242042
gamut_012_cymyy,gamut_037_ccmcm,50.56364473787055,79.9473227165244
gamut_012_cymyy,gamut_038_cm,51.13063188022271,80.17446256359479
gamut_012_cymyy,gamut_039_cmcmy,30.43579872717725,40.06005216629857
gamut_012_cymyy,gamut_040_cmcmm,50.97877970706901,78.36031292267793
gamut_012_cymyy,gamut_041_cmm,50.71973932980148,76.60975999267654
gamut_012_cymyy,gamut_042_cmcmym,37.40042653955916,48.06345328368968
gamut_012_cymyy,gamut_043_cmmm,50.4464492926937,74.92221266588082
gamut_012_cymyy,gamut_044_mcmmm,50.39698249910089,74.09126024945205
gamut_012_cymyy,gamut_045_mmcmmm,50.41048110995112,74.04283233598514
gamut_012_cymyy,gamut_046_m,50.42753220138896,75.59997215257626
gamut_012_cymyy,gamut_047_cmym,27.45529535480032,33.86901865315551
gamut_012_cymyy,gamut_048_cmmym,35.59871092069078,44.273193983743354
gamut_012_cymyy,gamut_049_cmmmym,39.30295678526202,50.241316926133784
gamut_012_cymyy,gamut_050_mmmymm,41.695830891029075,56.94361832293309
gamut_012_cymyy,gamut_051_mmmym,40.11434428230395,54.321765805234996
gamut_012_cymyy,gamut_052_mmmy,36.623182581784484,48.82552465579653
gamut_012_cymyy,gamut_053_mmy,32.264664327060046,42.14884600435501
gamut_012_cymyy,gamut_054_cmymym,24.10946401737008,29.423165810831996
gamut_012_cymyy,gamut_055_mmymy,29.22383511089366,38.16583429625884
gamut_013_cymyyy,gamut_014_yycyyy,17.244563823634056,29.648311334589582
gamut_013_cymyyy,gamut_015_ycyyy,16.367612634247298,28.33524661474494
gamut_013_cymyyy,gamut_016_cyyy,15.3720933765874,26.73419724393332
gamut_013_cymyyy,gamut_017_cyy,15.656732788570196,26.577409337300463
gamut_013_cymyyy,gamut_018_cycymy,5.983291642692998,8.705182102423537
gamut_013_cymyyy,gamut_019_cycyy,16.69478444159853,27.17273217623812
gamut_013_cymyyy,gamut_020_cy,17.591954172666355,27.161972053451773
gamut_013_cymyyy,gamut_021_cmycy,8.820796711499748,15.222441090473462
gamut_013_cymyyy,gamut_022_ccycy,18.91747577040714,27.70819033246204
gamut_013_cymyyy,gamut_023_ccy,19.35907994071286,28.654823966912428
gamut_013_cymyyy,gamut_024_cmcycy,14.024797844837488,23.09264942098265
gamut_013_cymyyy,gamut_025_cccy,21.527740965657813,33.447660921423264
gamut_013_cymyyy,gamut_026_cccyc,25.31739215309251,40.56979515405684
gamut_013_cymyyy,gamut_027_cccycc,27.7174732067893,44.08473252260017
gamut_013_cymyyy,gamut_028_c,50.40121475795956,87.11123826219385
gamut_013_cymyyy,gamut_029_cmcy,17.223791318039506,31.030700601208864
gamut_013_cymyyy,gamut_030_ccmcy,24.881552793894013,40.32820042503447
gamut_013_cymyyy,gamut_031_cccmcy,29.550520958649216,45.134771755652686
gamut_013_cymyyy,gamut_032_cccmcc,51.34312051295071,86.30219722775207
gamut_013_cymyyy,gamut_033_cccmc,51.43716043690232,85.89577758085109
gamut_013_cymyyy,gamut_034_cccm,52.12314695517897,86.72207005554161
gamut_013_cymyyy,gamut_035_ccm,52.085623544943005,84.09734189311601
gamut_013_cymyyy,gamut_036_cmcmcy,31.97167120138094,46.5935419671561
gamut_013_cymyyy,gamut_037_ccmcm,52.14952470547603,83.07122375092544
gamut_013_cymyyy,gamut_038_cm,52.74771631674325,83.26634032871497
gamut_013_cymyyy,gamut_039_cmcmy,31.50169151379088,43.20740189499533
gamut_013_cymyyy,gamut_040_cmcmm,52.61186766218526,81.41663715567029
gamut_013_cymyyy,gamut_041_cmm,52.36826792494666,79.64245248005324
gamut_013_cymyyy,gamut_042_cmcmym,38.5837294378962,51.14146978523315
gamut_013_cymyyy,gamut_043_cmmm,52.108135018317114,77.91364906027049
gamut_013_cymyyy,gamut_044_mcmmm,52.07636452430125,77.04939727689133
gamut_013_cymyyy,gamut_045_mmcmmm,52.08998482197888,76.95247586142928
gamut_013_cymyyy,gamut_046_m,52.05286233114534,78.11208585095645
gamut_013_cymyyy,gamut_047_cmym,28.26506733354443,36.82430724089236
gamut_013_cymyyy,gamut_048_cmmym,36.700882860330324,47.18402189534441
gamut_013_cymyyy,gamut_049_cmmmym,40.59984965708024,53.09575977270801
gamut_013_cymyyy,gamut_050_mmmymm,43.04210699739381,59.16324484090109
gamut_013_cymyyy,gamut_051_mmmym,41.39552746278198,56.44223919244759
gamut_013_cymyyy,gamut_052_mmmy,37.76878390993229,50.73068945284624
gamut_013_cymyyy,gamut_053_mmy,33.23472659150561,43.82402974089564
gamut_013_cymyyy,gamut_054_cmymym,24.866946418825776,32.145068466714825
gamut_013_cymyyy,gamut_055_mmymy,30.057334059521537,39.544996308998556
gamut_014_yycyyy,gamut_015_ycyyy,1.9179146719670144,3.186904086452417
gamut_014_yycyyy,gamut_016_cyyy,4.554353540144928,7.654626300753827
gamut_014_yycyyy,gamut_017_cyy,6.341065570756532,11.546611105367948
gamut_014_yycyyy,gamut_018_cycymy,15.854547834337765,28.991755614825376
gamut_014_yycyyy,gamut_019_cycyy,7.1819313062120775,14.335831181302295
gamut_014_yycyyy,gamut_020_cy,9.16807746161158,19.56392769578803
gamut_014_yycyyy,gamut_021_cmycy,17.980226899276648,37.197446411066466
gamut_014_yycyyy,gamut_022_ccycy,12.608463420504735,28.45245330442703
gamut_014_yycyyy,gamut_023_ccy,15.15220509231082,34.182547396778155
gamut_014_yycyyy,gamut_024_cmcycy,19.435876461114482,42.17770781851215
gamut_014_yycyyy,gamut_025_cccy,20.644225696671075,45.5125765547344
gamut_014_yycyyy,gamut_026_cccyc,27.559835078839384,56.948238809096274
gamut_014_yycyyy,gamut_027_cccycc,31.28966217889457,61.665893518529685
gamut_014_yycyyy,gamut_028_c,59.882378049264105,110.08895147404255
gamut_014_yycyyy,gamut_029_cmcy,26.330739008604755,54.561192269405396
gamut_014_yycyyy,gamut_030_ccmcy,32.6626153106572,62.82321863917795
gamut_014_yycyyy,gamut_031_cccmcy,37.79339378294895,67.37490890341732
gamut_014_yycyyy,gamut_032_cccmcc,60.18313249942958,110.86655371873643
gamut_014_yycyyy,gamut_033_cccmc,59.84451616048871,110.6069049918635
gamut_014_yycyyy,gamut_034_cccm,59.92546337701429,111.7950249965064
gamut_014_yycyyy,gamut_035_ccm,67.3364206178942,109.83843946482547
gamut_014_yycyyy,gamut_036_cmcmcy,41.09886730484028,71.67890043930312
gamut_014_yycyyy,gamut_037_ccmcm,67.5893006234086,109.0792997618782
gamut_014_yycyyy,gamut_038_cm,68.54179781528397,109.62616995884865
gamut_014_yycyyy,gamut_039_cmcmy,42.748488339264874,69.50960844410903
gamut_014_yycyyy,gamut_040_cmcmm,68.62117692357928,108.12267289675417
gamut_014_yycyyy,gamut_041_cmm,68.64861934803844,106.68060602145381
gamut_014_yycyyy,gamut_042_cmcmym,51.779818298335314,78.17189285474839
gamut_014_yycyyy,gamut_043_cmmm,68.66241868394174,105.28921272518906
gamut_014_yycyyy,gamut_044_mcmmm,68.9848360354932,104.73965998109966
gamut_014_yycyyy,gamut_045_mmcmmm,69.04976351679026,104.69658247650544
gamut_014_yycyyy,gamut_046_m,69.00614322156564,105.57166886705454
gamut_014_yycyyy,gamut_047_cmym,41.30424152985957,64.83051178253665
gamut_014_yycyyy,gamut_048_cmmym,50.93973454075701,75.20133020220416
gamut_014_yycyyy,gamut_049_cmmmym,55.795103854967635,81.1862932623957
gamut_014_yycyyy,gamut_050_mmmymm,59.14094342189147,86.47886167208301
gamut_014_yycyyy,gamut_051_mmmym,57.36297787662067,83.60834058561245
gamut_014_yycyyy,gamut_052_mmmy,53.54916740208662,77.59554994121211
gamut_014_yycyyy,gamut_053_mmy,48.56709844451674,70.315755955788
gamut_014_yycyyy,gamut_054_cmymym,39.14708798777279,60.693173758349374
gamut_014_yycyyy,gamut_055_mmymy,45.053144830281575,65.42144862777033
gamut_015_ycyyy,gamut_016_cyyy,2.6398770098939197,4.474856827561052
gamut_015_ycyyy,gamut_017_cyy,4.464946682783625,8.404776943900778
gamut_015_ycyyy,gamut_018_cycymy,14.446749492417762,26.90342838383116
gamut_015_ycyyy,gamut_019_cycyy,5.444311761851432,11.301053905847532
gamut_015_ycyyy,gamut_020_cy,7.57703408080105,16.644215146261182
gamut_015_ycyyy,gamut_021_cmycy,16.55728330832205,35.009781138932595
gamut_015_ycyyy,gamut_022_ccycy,11.210036928120818,25.71228975965856
gamut_015_ycyyy,gamut_023_ccy,13.777887167025014,31.499724048213917
gamut_015_ycyyy,gamut_024_cmcycy,17.98021815088261,39.80155422121558
gamut_015_ycyyy,gamut_025_cccy,19.401987876409233,42.955883208250846
gamut_015_ycyyy,gamut_026_cccyc,26.510174760052156,54.51344888753751
gamut_015_ycyyy,gamut_027_cccycc,30.33127256330703,59.27457880533322
gamut_015_ycyyy,gamut_028_c,58.658449740432374,108.07971071530062
gamut_015_ycyyy,gamut_029_cmcy,25.078727264470228,52.38914440830731
gamut_015_ycyyy,gamut_030_ccmcy,31.647286932699963,60.62840820047559
gamut_015_ycyyy,gamut_031_cccmcy,36.77801463896598,65.13096382115509
gamut_015_ycyyy,gamut_032_cccmcc,58.81857442038272,108.88805722851309
gamut_015_ycyyy,gamut_033_cccmc,58.48796977429471,108.65006061436202
gamut_015_ycyyy,gamut_034_cccm,58.54723964116334,109.86966538737228
gamut_015_ycyyy,gamut_035_ccm,57.64873393298271,107.95472067512546
gamut_015_ycyyy,gamut_036_cmcmcy,39.95840868249949,69.65899165137297
gamut_015_ycyyy,gamut_037_ccmcm,67.01118498313627,107.24412421668552
gamut_015_ycyyy,gamut_038_cm,67.98113818966794,107.8724351639594
gamut_015_ycyyy,gamut_039_cmcmy,42.01920851739734,67.6700878585665
gamut_015_ycyyy,gamut_040_cmcmm,68.06571426055467,106.44807258433912
gamut_015_ycyyy,gamut_041_cmm,68.06757872271503,105.05601950226212
gamut_015_ycyyy,gamut_042_cmcmym,51.13883006862391,76.48732996101118
gamut_015_ycyyy,gamut_043_cmmm,68.07088929789718,103.73704330789688
gamut_015_ycyyy,gamut_044_mcmmm,68.36700002474142,103.23896527871673
gamut_015_ycyyy,gamut_045_mmcmmm,68.47129871440275,103.26592485507113
gamut_015_ycyyy,gamut_046_m,68.74522800598682,104.61824812192485
gamut_015_ycyyy,gamut_047_cmym,40.78639876414887,63.34623324693428
gamut_015_ycyyy,gamut_048_cmmym,50.397018814740804,73.76679863654819
gamut_015_ycyyy,gamut_049_cmmmym,55.25870642100733,79.81888731390431
gamut_015_ycyyy,gamut_050_mmmymm,59.02647206094152,85.7434512121705
gamut_015_ycyyy,gamut_051_mmmym,57.295822186036474,82.94230595852187
gamut_015_ycyyy,gamut_052_mmmy,53.55696769865802,77.05817811015183
gamut_015_ycyyy,gamut_053_mmy,48.63625984242696,69.87978593521682
gamut_015_ycyyy,gamut_054_cmymym,38.71431248371176,59.426747419010454
gamut_015_ycyyy,gamut_055_mmymy,45.17811322808303,65.12033568131326
gamut_016_cyyy,gamut_017_cyy,1.9740532497756873,4.0506380000180275
gamut_016_cyyy,gamut_018_cycymy,12.627322351602896,24.102603694326532
gamut_016_cyyy,gamut_019_cycyy,3.334519524508839,7.177172300451379
gamut_016_cyyy,gamut_020_cy,5.649885857765352,12.626553530455181
gamut_016_cyyy,gamut_021_cmycy,14.657395482801295,31.935724444169058
gamut_016_cyyy,gamut_022_ccycy,9.477571988170418,21.87334723170727
gamut_016_cyyy,gamut_023_ccy,12.010210803540062,27.698268161545997
gamut_016_cyyy,gamut_024_cmcycy,15.999233531476593,36.39912278519816
gamut_016_cyyy,gamut_025_cccy,17.74868429858946,39.2811450358354
gamut_016_cyyy,gamut_026_cccyc,25.07783814971408,50.97528111843881
gamut_016_cyyy,gamut_027_cccycc,29.00474211441962,55.7861078720162
gamut_016_cyyy,gamut_028_c,56.86153811292972,105.05263699327796
gamut_016_cyyy,gamut_029_cmcy,23.363566879358636,49.23652701485287
gamut_016_cyyy,gamut_030_ccmcy,30.232413291504667,57.41378582180187
gamut_016_cyyy,gamut_031_cccmcy,35.32827540478335,61.836786826758164
gamut_016_cyyy,gamut_032_cccmcc,56.8416594743458,105.90462550260243
gamut_016_cyyy,gamut_033_cccmc,56.52654540197958,105.69673988927138
gamut_016_cyyy,gamut_034_cccm,56.56671944736532,106.95932671523354
gamut_016_cyyy,gamut_035_ccm,55.653691278806846,105.10578615229866
gamut_016_cyyy,gamut_036_cmcmcy,38.35486943414372,66.67605445950124
gamut_016_cyyy,gamut_037_ccmcm,54.8743077128856,104.4635832744371
gamut_016_cyyy,gamut_038_cm,67.10953305114924,105.20482298008827
gamut_016_cyyy,gamut_039_cmcmy,41.019636554797316,64.95083410473406
gamut_016_cyyy,gamut_040_cmcmm,67.20154336248821,103.8930431175775
gamut_016_cyyy,gamut_041_cmm,67.17890386878514,102.57406356908677
gamut_016_cyyy,gamut_042_cmcmym,50.21910827510598,73.96850046097731
gamut_016_cyyy,gamut_043_cmmm,67.17703087583317,101.35978951438393
gamut_016_cyyy,gamut_044_mcmmm,67.45204049293973,100.93695489519841
gamut_016_cyyy,gamut_045_mmcmmm,67.60373973653859,101.06193975316074
gamut_016_cyyy,gamut_046_m,68.28161065925879,103.0819934155227
gamut_016_cyyy,gamut_047_cmym,40.109248776517674,61.157134529977554
gamut_016_cyyy,gamut_048_cmmym,49.639260544310574,71.61605648647878
gamut_016_cyyy,gamut_049_cmmmym,54.491073592992485,77.74900247400626
gamut_016_cyyy,gamut_050_mmmymm,58.80629113715571,84.55520927266004
gamut_016_cyyy,gamut_051_mmmym,57.14784637994293,81.86008314505851
gamut_016_cyyy,gamut_052_mmmy,53.526401744576916,76.1776755536333
gamut_016_cyyy,gamut_053_mmy,48.70780878921527,69.16948981494687
