region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_y,f_n,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
46,ynm_full_046_m,ynm,full,m,m,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,662,4789,2087,672,662,672,1.0,0.65,0.65,8,98.0,2.094182695433946,10,0.01488095238095238,#e666ab,0.9019608,0.4,0.67058825,61.019292479631986,56.95687085230594,-12.630824457030233,60.87491243438202,57.09652199625703,-12.711891713321215,16.60631985585282,25.05183694236645,0.5263245220179378,1.3484323736131234,0.4953475506285075,347.4963659223028,58.34057647770179,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
47,ynm_full_047_ymnm,ynm,full,cmym,ymnm,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#c46870,0.7676470588235293,0.40784313725490196,0.4372549019607843,54.829021595380624,37.198719998467965,12.422840840207371,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2173,10984,4693,2218,2173,2218,1.0,0.65,0.65,8,98.0,6.474427494035519,45,0.02028854824165915,#b37b77,0.7019608,0.48235294,0.46666667,57.216093119383686,21.393327462300604,10.726491947250816,57.31491675620472,21.316896873062852,10.90151881085552,7.467489202102816,16.07439402433809,2.823644982877298,5.1671281497465245,1.4816191929692013,26.628924459995744,23.931821690035672,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
48,ynm_full_048_ymmnm,ynm,full,cmmym,ymmnm,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#c45877,0.7670588235294117,0.3458823529411765,0.4674509803921569,51.8759859229267,46.00259725036238,3.670572514643844,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2417,12685,5384,2466,2417,2466,1.0,0.65,0.65,8,98.0,9.674992788125348,49,0.019870235198702353,#bb767f,0.73333335,0.4627451,0.49803922,57.13115890688506,27.37262987070438,5.89387458448658,57.39517887916164,27.59841181614338,6.675085537033198,8.956241557861937,19.48423977865736,3.7084232984131114,7.040843791948704,1.9769113768985,12.151403435083466,27.999975422421972,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
49,ynm_full_049_ymmmnm,ynm,full,cmmmym,ymmmnm,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.75,0.14433756729740643,#c34e7c,0.7666666666666666,0.30457516339869284,0.4875816993464052,50.141260101472,51.50272536084199,-1.9308633650535478,"[[0.8250000000000003, 0.1587713240271464], [0.7916666666666666, 0.21650635094610957], [0.7666666666666672, 0.2309401076758499], [0.6833333333333339, 0.08660254037844357], [0.7083333333333331, 0.07216878364870336], [0.7750000000000006, 0.07216878364870336], [0.8166666666666662, 0.08660254037844367], [0.8333333333333333, 0.09622504486493769], [0.8333333333333333, 0.11547005383792629]]",6,5,5,full,4116,17362,7341,4199,4116,4199,1.0,0.65,0.65,8,98.0,11.654722210130203,83,0.019766611097880447,#bf7286,0.7490196,0.44705883,0.5254902,56.959803895547886,32.761433042611145,1.5117022256489365,57.569510481668814,32.133393616648576,3.3324181501821872,9.438060138174217,20.23807883855081,3.0723971016530767,8.723491421373136,2.7187053878099054,2.6419102037095854,32.796291537680375,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
50,ynm_full_050_mmmmmn,ynm,full,mmmmmy,mmmmmn,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.9166666666666667,0.14433756729740643,#ba2d95,0.7274509803921568,0.17516339869281047,0.5856209150326798,44.81708723256165,64.5261279992363,-25.217343718216046,"[[0.8333333333333334, 0.11547005383792527], [0.8333333333333334, 0.09622504486493769], [0.9166666666666666, 0.0481125224324689], [0.9583333333333333, 0.07216878364870329], [0.9083333333333332, 0.15877132402714716]]",6,5,5,full,1511,8966,3813,1542,1511,1542,1.0,0.65,0.65,8,98.0,3.9546528645298586,31,0.020103761348897537,#bf649e,0.7490196,0.39215687,0.61960787,55.00226008316763,45.01839108275557,-15.951987325576344,54.91348979229876,43.66002382875909,-15.351117757407776,11.810922487108623,23.87752865524352,1.657359583420938,2.9791633596273877,0.8562092768060741,340.4885346467591,47.76108704076232,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
51,ynm_full_051_mmmmn,ynm,full,mmmmy,mmmmn,0.0,0.2,0.8,0.0,0.2,0.8,0.9,0.17320508075688773,#b83195,0.72,0.19058823529411764,0.5850980392156864,44.918116447875995,62.80487675537733,-25.00603531788006,"[[0.8250000000000001, 0.15877132402714667], [0.8333333333333333, 0.11547005383792514], [0.9083333333333332, 0.15877132402714725], [0.8875000000000002, 0.19485571585149836]]",6,5,5,full,297,3953,1729,304,297,304,1.0,0.65,0.65,8,98.0,2.314235153048634,7,0.023026315789473683,#b9659c,0.7254902,0.39607844,0.6117647,54.63244034420673,41.23103025936775,-15.227466469565275,54.489296501459926,40.80883121799223,-15.067701502230776,11.838422476208589,25.601159155738227,1.4540168419825823,2.036226607341111,0.47450134253100157,339.7297761308718,43.95308397974633,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
52,ynm_full_052_mmmn,ynm,full,mmmy,mmmn,0.0,0.25,0.75,0.0,0.25,0.75,0.875,0.21650635094610965,#b53795,0.7088235294117646,0.21372549019607845,0.584313725490196,45.152474771199074,60.00786555802967,-24.560241234987366,"[[0.7916666666666665, 0.21650635094610965], [0.8250000000000001, 0.1587713240271467], [0.8875000000000002, 0.19485571585149844], [0.8541666666666666, 0.2525907427704614]]",6,5,5,full,771,5761,2487,787,771,787,1.0,0.65,0.65,8,98.0,4.145587904807216,16,0.020330368487928845,#b36799,0.7019608,0.40392157,0.6,53.465424214152534,37.00797989967064,-13.739413794917809,53.69300939152375,36.685664335109706,-13.745745650714,11.269091325780213,26.743039752923604,1.551756178253801,2.9777346735002133,0.85312519560659,339.6322824654881,39.47609488896291,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
53,ynm_full_053_mmn,ynm,full,mmy,mmn,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.28867513459481287,#b04095,0.6901960784313724,0.2522875816993464,0.5830065359477125,45.76549839412049,54.79116553605162,-23.472415052041008,"[[0.7499999999999999, 0.2790526301083193], [0.7499999999999999, 0.25018511664883825], [0.7666666666666673, 0.23094010767584988], [0.7916666666666665, 0.2165063509461097], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,5,5,full,1235,7439,3199,1259,1235,1259,1.0,0.65,0.65,8,98.0,3.043190198979312,24,0.019062748212867357,#a76a92,0.654902,0.41568628,0.57254905,52.43790775259488,30.716953084047372,-11.56230292938314,52.47427511933991,30.68746873966793,-11.666029261409145,11.00401532835941,27.675612416088917,1.3895633816689688,2.5345003447579217,0.760669269674941,339.3729406919677,32.82100022544086,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
54,ynm_full_054_ymnmnm,ynm,full,cmymym,ymnmnm,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.28867513459481287,#ba617c,0.7294117647058823,0.3816993464052288,0.4849673202614379,52.397367165058654,38.56228419404151,1.5940284128164395,"[[0.7499999999999998, 0.2790526301083193], [0.7166666666666667, 0.35603266600026906], [0.6833333333333338, 0.3752776749732563], [0.6000000000000006, 0.27905263010831927], [0.6833333333333333, 0.23094010767585077], [0.7499999999999998, 0.2501851166488382]]",6,5,5,full,3489,15141,6508,3560,3489,3560,1.0,0.65,0.65,8,98.0,11.619808345702877,71,0.019943820224719102,#a6767c,0.6509804,0.4627451,0.4862745,54.62582581470237,19.83954267295507,4.245939539423693,54.85310108764405,19.55891938983339,5.569954364657177,8.92376761596723,19.040475588650864,3.805421247468149,8.122080364337402,2.5860348697179694,12.079870687672496,20.28880124710296,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
55,ynm_full_055_mmnmn,ynm,full,mmymy,mmnmn,0.0,0.4,0.6,0.0,0.4,0.6,0.8,0.34641016151377546,#ac4894,0.6752941176470587,0.28313725490196073,0.5819607843137256,46.45421009260702,50.15238958253848,-22.296503628763787,"[[0.7166666666666666, 0.356032666000269], [0.7499999999999999, 0.2790526301083194], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,5,5,full,1116,7176,3053,1135,1116,1135,1.0,0.65,0.65,8,98.0,3.915873639367385,19,0.016740088105726872,#9d6a8b,0.6156863,0.41568628,0.54509807,51.127838209787335,25.068698535299944,-9.275481120492968,51.169939164548424,25.547275227763507,-9.57902799256568,11.060345048557537,28.64579172394976,1.7953952826523,3.129868232300552,0.8859415242704988,339.69540031761994,26.72965013370678,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4541ynm.tif,DSC_4541ynm.tif,DSC_4541,ynm,capture_number,4541,y,n,m,CMY+neutral,full__ynm__DSC_4541ynm,0.5408653846153846
