region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_v,f_y,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
45,cvy_full_045_cyyyyy,cvy,full,cmmmmm,cyyyyy,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#dedb25,0.8712418300653595,0.8594771241830065,0.14379084967320263,85.22002960492412,-17.423035804343623,79.69705339328037,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1799,8810,3760,1828,1799,1828,1.0,0.65,0.65,8,98.0,6.452939996561761,29,0.01586433260393873,#bfe16f,0.7490196,0.88235295,0.43529412,84.97970462085591,-28.354026706345405,51.161968151123816,84.62573408663857,-28.63977690929246,50.21166093002923,11.69589678202431,30.55806616876719,1.6553124572177875,3.877288240973538,1.3093720687495436,118.99527496251943,58.493570719872764,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
46,cvy_full_046_y,cvy,full,m,y,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,626,4766,2025,632,626,0,0.0,0.65,0.65,8,98.0,0.6376113672368424,6,0.00949367088607595,#ffea57,1.0,0.91764706,0.34117648,92.05599680361254,-9.243302930963926,71.09721123191457,92.15005821613289,-9.264492235439771,71.0155962183107,5.004516012184022,18.038534747817756,0.22960534427881987,0.4611238100564476,0.13154736002096426,97.40743950443607,71.69555142426233,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
47,cvy_full_047_cyvy,cvy,full,cmym,cyvy,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#abb777,0.6686274509803922,0.7186274509803922,0.46568627450980393,72.16040860592445,-14.966083294350675,31.363554691802808,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2118,10853,4608,2162,2118,2162,1.0,0.65,0.65,8,98.0,18.603147677559505,44,0.020351526364477335,#97a08d,0.5921569,0.627451,0.5529412,64.865192614348,-7.497123112567977,9.998307764235271,64.73945526889545,-6.520122848953305,8.54730798525213,12.587514074496196,23.779809058037916,5.23254986539072,14.673594819175678,4.528274208262626,126.86400083084402,12.496920145114485,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
48,cvy_full_048_cyyvy,cvy,full,cmmym,cyyvy,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#bbbf5f,0.7349019607843138,0.7498039215686274,0.37254901960784315,75.32130606999347,-14.816982274271362,47.553466609767426,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2418,12415,5353,2468,2418,2468,1.0,0.65,0.65,8,98.0,23.553038588986208,50,0.02025931928687196,#9faa89,0.62352943,0.6666667,0.5372549,67.8132854748399,-10.963870935763287,16.73757847911348,68.2069979671953,-10.274770706576865,16.24056641980038,14.14216090967273,31.95052114637832,5.297778580914294,11.925299306671302,3.9508080996241977,123.22661220860311,20.008823034865337,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
49,cvy_full_049_cyyyvy,cvy,full,cmmmym,cyyyvy,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.75,0.14433756729740643,#c7c44f,0.7790849673202614,0.7705882352941176,0.3104575163398693,77.50192108863261,-14.08981280447158,57.5063080656113,"[[0.8250000000000003, 0.1587713240271464], [0.7916666666666666, 0.21650635094610957], [0.7666666666666672, 0.2309401076758499], [0.6833333333333339, 0.08660254037844357], [0.7083333333333331, 0.07216878364870336], [0.7750000000000006, 0.07216878364870336], [0.8166666666666662, 0.08660254037844367], [0.8333333333333333, 0.09622504486493769], [0.8333333333333333, 0.11547005383792629]]",6,5,5,full,4058,17073,7262,4141,4058,4141,1.0,0.65,0.65,8,98.0,15.31265503198411,83,0.020043467761410288,#a7b57e,0.654902,0.70980394,0.49411765,70.96902643808394,-14.986115066952966,27.21617994103009,71.09043191192521,-13.269235915911178,26.17041010974008,12.560520249683178,30.999579546575177,4.113862510065811,9.566765789589304,2.9727352197375727,118.83861241986199,31.06934333684063,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
50,cvy_full_050_yyyyyv,cvy,full,mmmmmy,yyyyyv,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.9166666666666667,0.14433756729740643,#e8c82b,0.907843137254902,0.7856209150326797,0.16666666666666666,81.1314704473235,-3.8446413030887583,75.14489947392265,"[[0.8333333333333334, 0.11547005383792527], [0.8333333333333334, 0.09622504486493769], [0.9166666666666666, 0.0481125224324689], [0.9583333333333333, 0.07216878364870329], [0.9083333333333332, 0.15877132402714716]]",6,5,5,full,1472,8863,3764,1503,1472,1503,1.0,0.65,0.65,8,98.0,15.862234494541594,31,0.020625415834996674,#cebd6e,0.80784315,0.7411765,0.43137255,76.44996676028012,-4.672901398296625,41.599791632584136,75.40870555619999,-3.0809866836406536,38.62893110799132,9.989258504587877,33.880329863272365,3.310740048057104,11.49282513731871,3.9589331879622254,96.40916365415205,41.8614222327983,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
51,cvy_full_051_yyyyv,cvy,full,mmmmy,yyyyv,0.0,0.2,0.8,0.0,0.2,0.8,0.9,0.17320508075688773,#e3c433,0.8894117647058823,0.7678431372549019,0.2,79.5739437608988,-3.2521168134359013,71.0938854861102,"[[0.8250000000000001, 0.15877132402714667], [0.8333333333333333, 0.11547005383792514], [0.9083333333333332, 0.15877132402714725], [0.8875000000000002, 0.19485571585149836]]",6,5,5,full,267,3937,1676,273,267,273,1.0,0.65,0.65,8,98.0,13.197253053843008,6,0.02197802197802198,#c6b46c,0.7764706,0.7058824,0.42352942,73.3716573017232,-3.71551219636862,38.82646489675721,72.79060312850714,-2.0350623211995904,36.63139161062476,10.40433438891787,32.8613682626393,3.2254685766577986,6.7719504397934775,2.93498012500242,95.46629425364085,39.003838365736314,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
52,cvy_full_052_yyyv,cvy,full,mmmy,yyyv,0.0,0.25,0.75,0.0,0.25,0.75,0.875,0.21650635094610965,#dcbd40,0.861764705882353,0.7411764705882353,0.25,77.24603834345442,-2.213430655522264,64.13854172454272,"[[0.7916666666666665, 0.21650635094610965], [0.8250000000000001, 0.1587713240271467], [0.8875000000000002, 0.19485571585149844], [0.8541666666666666, 0.2525907427704614]]",6,5,5,full,742,5638,2440,758,742,758,1.0,0.65,0.65,8,98.0,18.449597136636743,16,0.021108179419525065,#bba67a,0.73333335,0.6509804,0.47843137,68.90621200444338,0.6766192246972502,26.233279418881615,69.1021374644871,1.3331806188908586,25.19682721995854,14.074488022411197,38.919326845874295,4.646484319828618,13.16290621422044,4.474906992327671,88.52253193075279,26.242003784855065,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
53,cvy_full_053_yyv,cvy,full,mmy,yyv,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.28867513459481287,#d0b255,0.815686274509804,0.6967320261437909,0.3333333333333333,73.40015937264121,-0.0024389208980180044,50.53195710443885,"[[0.7499999999999999, 0.2790526301083193], [0.7499999999999999, 0.25018511664883825], [0.7666666666666673, 0.23094010767584988], [0.7916666666666665, 0.2165063509461097], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,5,5,full,1216,7463,3156,1241,1216,1241,1.0,0.65,0.65,8,98.0,18.66361387878182,25,0.020145044319097503,#af997b,0.6862745,0.6,0.48235294,64.54273491231439,3.5395734127907086,18.8089305943267,64.84595528389033,3.682159828631946,17.844596456982163,14.758363666080651,33.12627703808077,5.397238640282473,10.810754606595646,3.803392327765132,79.34239119380055,19.139081745129097,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
54,cvy_full_054_cyvyvy,cvy,full,cmymym,cyvyvy,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.28867513459481287,#afae7a,0.6869281045751635,0.6816993464052287,0.477124183006536,69.99233553262786,-7.847957993262211,27.0301031968216,"[[0.7499999999999998, 0.2790526301083193], [0.7166666666666667, 0.35603266600026906], [0.6833333333333338, 0.3752776749732563], [0.6000000000000006, 0.27905263010831927], [0.6833333333333333, 0.23094010767585077], [0.7499999999999998, 0.2501851166488382]]",6,5,5,full,3353,14883,6336,3422,3353,3422,1.0,0.65,0.65,8,98.0,18.238962184445498,69,0.02016364699006429,#9a978d,0.6039216,0.5921569,0.5529412,62.42848998748164,0.04424343639569672,6.178195664512209,62.620447123578636,-1.0847785266538679,5.684292346343195,14.818435201941304,23.54359043504418,10.301542582297468,15.053214517992366,3.6230114945377103,89.58969916428214,6.178354081036596,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
55,cvy_full_055_yyvyv,cvy,full,mmymy,yyvyv,0.0,0.4,0.6,0.0,0.4,0.6,0.8,0.34641016151377546,#c7a966,0.7788235294117648,0.6611764705882354,0.4,70.36887960795697,2.2915304464816155,38.278747695252704,"[[0.7166666666666666, 0.356032666000269], [0.7499999999999999, 0.2790526301083194], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,5,5,full,1091,7085,3029,1114,1091,1114,1.0,0.65,0.65,8,98.0,16.6028848953147,23,0.02064631956912029,#a89383,0.65882355,0.5764706,0.5137255,62.36928473140833,5.411380154794198,10.57516806266312,62.45043323171412,5.520486243107074,11.00534440286265,16.02441436936192,29.00371191503932,8.15297697686491,12.748396860738072,3.7977353359801884,62.90088770297149,11.879276692344131,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4561cvy.tif,DSC_4561cvy.tif,DSC_4561,cvy,capture_number,4561,c,v,y,CMY+OVG,full__cvy__DSC_4561cvy,0.5477784540474742
