condition,corner_label,region_index,local_stack_token,stack_token,palette_family,n_replicates,source_files,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,max_height,max_run,distinct_lte,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,analysis_scale,f_w,f_l,f_n,f_k,f_o,f_v,f_g
two_color,coy,9,cyy,coo,CMY+OVG,1,DSC_4601coy.tif,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,,0.3333333333333333,0.5773502691896257,0.742483660130719,0.5803921568627451,0.35555555555555557,63.99290392327785,8.511679055524857,36.059701320051715,6.0,2.0,2.0,3436.0,16654.0,7062.0,3507.0,3436.0,3507.0,1.0,0.65,0.65,8.0,98.0,11.297406444997357,71.0,0.020245223838038208,0.8509804010391235,0.4941176474094391,0.33725491166114807,62.1919858142981,31.941835553276178,37.205694014857734,62.332280537199935,30.446838849698608,35.53403129838111,15.203466101008013,23.527193602317265,3.8949359683216525,8.195624512058748,2.408807922453063,49.35324741440553,49.03615529015054,0.5452893062708271,,,,,0.6666666666666666,,
two_color,coy,10,cycyy,cocoo,CMY+OVG,1,DSC_4601coy.tif,0.4,0.6,0.0,0.4,0.0,,0.3,0.5196152422706631,0.6909803921568628,0.6007843137254902,0.40627450980392166,64.2370308163019,1.4527537576616845,29.19172331463644,6.0,2.0,2.0,5195.0,22658.0,9672.0,5301.0,5195.0,5301.0,1.0,0.65,0.65,8.0,98.0,9.809688630296423,106.0,0.01999622712695718,0.8117647171020508,0.5098039507865906,0.3686274588108063,61.903784648581905,26.47725568294068,31.46657767310863,61.94711887052292,26.853242205558175,32.15595471241845,17.913521208550886,25.235782069112343,4.736439073077509,7.546613404612224,2.128342833179938,49.92138168198778,41.12408757598876,0.5452893062708271,,,,,0.6,,
two_color,coy,11,cy,co,CMY+OVG,1,DSC_4601coy.tif,0.5,0.5,0.0,0.5,0.0,,0.25,0.4330127018922193,0.6137254901960785,0.6313725490196078,0.4823529411764706,64.99268099874395,-8.193904498525196,19.304729383075504,6.0,2.0,2.0,8196.0,32012.0,13489.0,8364.0,8196.0,8364.0,1.0,0.65,0.65,8.0,98.0,10.482499451427454,168.0,0.020086083213773313,0.7686274647712708,0.5215686559677124,0.3921568691730499,61.54984710548632,21.130477261148222,27.289217405097965,61.35830383730616,20.945457859773125,26.95985075866997,24.687009515921154,30.586345315801474,3.9838684963213002,7.485648322087192,2.074355059177974,52.24880871468679,34.51374299995009,0.5452893062708271,,,,,0.5,,
two_color,coy,12,ccycy,ccoco,CMY+OVG,1,DSC_4601coy.tif,0.6,0.4,0.0,0.6,0.0,,0.2,0.34641016151377546,0.5364705882352941,0.6619607843137254,0.5584313725490196,66.18799823635786,-16.31857019722094,10.042692270695408,6.0,2.0,2.0,5125.0,22704.0,9717.0,5230.0,5125.0,5230.0,1.0,0.65,0.65,8.0,98.0,20.4346276573373,105.0,0.020076481835564052,0.729411780834198,0.545098066329956,0.4588235318660736,62.31018328871443,16.028164031807346,18.46915979960533,62.18218592183,14.941685224808909,16.084906436731355,32.48160419963756,33.650468333551174,6.4863668038709035,17.814639494363863,5.419536756676838,49.047445481427246,24.454281954984495,0.5452893062708271,,,,,0.4,,
two_color,coy,13,ccy,cco,CMY+OVG,1,DSC_4601coy.tif,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,,0.16666666666666666,0.28867513459481287,0.4849673202614379,0.6823529411764705,0.6091503267973857,67.20853974722671,-20.729985445494147,4.239399619416795,6.0,2.0,2.0,3299.0,16622.0,7006.0,3367.0,3299.0,3367.0,1.0,0.65,0.65,8.0,98.0,15.124110128165489,68.0,0.020196020196020195,0.6823529601097107,0.5568627715110779,0.529411792755127,62.45539278664083,10.898692422592394,7.858836169614736,62.192105352232,11.741297527164926,10.191364582796199,34.28807865909052,32.18797897745404,9.391229651969217,13.424103327622596,3.54250989572787,35.79464378590552,13.436621690853608,0.5452893062708271,,,,,0.3333333333333333,,
two_color,coy,14,ccyc,ccoc,CMY+OVG,1,DSC_4601coy.tif,0.75,0.25,0.0,0.75,0.0,,0.125,0.21650635094610965,0.42058823529411765,0.7078431372549019,0.6725490196078432,68.71019047163972,-25.032710154815895,-2.603719100571822,6.0,2.0,2.0,1976.0,11563.0,4888.0,2017.0,1976.0,2017.0,1.0,0.65,0.65,8.0,98.0,22.816555755197786,41.0,0.02032721864154685,0.6117647290229797,0.5941176414489746,0.6431372761726379,64.24709105469069,4.410821292921835,-5.996219626635146,63.83027983760215,6.76359200839001,-1.921962113866318,27.928982979811703,29.97248505444337,12.065691624964089,20.60177991931139,5.727888285194322,306.3382130451346,7.443788973965959,0.5452893062708271,,,,,0.25,,
two_color,coy,15,ccycc,ccocc,CMY+OVG,1,DSC_4601coy.tif,0.8,0.2,0.0,0.8,0.0,,0.1,0.17320508075688773,0.3819607843137255,0.7231372549019607,0.7105882352941177,69.71997196396053,-26.96790196253329,-6.500497250752835,6.0,2.0,2.0,2743.0,13621.0,5799.0,2799.0,2743.0,2799.0,1.0,0.65,0.65,8.0,98.0,28.8097937483096,56.0,0.02000714540907467,0.5568627715110779,0.6117647290229797,0.7137255072593689,65.01420545263396,0.6111264664958593,-15.356104056917562,64.75894346698459,4.242852161330919,-8.555256746822982,21.58951512383618,29.345678037041704,6.624606762623109,26.26747013755234,8.954677462893727,272.2789959704582,15.368259737684411,0.5452893062708271,,,,,0.2,,
two_color,coy,16,c,c,CMY+OVG,1,DSC_4601coy.tif,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.22745098039215686,0.7843137254901961,0.8627450980392157,74.42655654335444,-30.326087604312878,-20.705156122725967,6.0,2.0,2.0,1123.0,6756.0,2890.0,1146.0,1123.0,1146.0,1.0,0.65,0.65,8.0,98.0,1.7163661561154453,23.0,0.02006980802792321,0.501960813999176,0.6784313917160034,0.9098039269447327,69.64256739597177,0.4634700737642383,-34.6604881989814,69.63855724715864,0.45610133108419487,-34.521057688564554,19.379256224462743,34.14139287627961,0.6710951239213563,1.2800932577783655,0.3862817247719065,270.76609701744684,34.66358675470563,0.5452893062708271,,,,,0.0,,
two_color,coy,17,ccmcc,ccycc,CMY+OVG,1,DSC_4601coy.tif,0.8,0.0,0.2,0.8,0.2,,0.2,0.0,0.3819607843137255,0.8023529411764706,0.6901960784313725,75.5547352424016,-37.82289322407589,4.864422141720537,6.0,2.0,2.0,3197.0,13603.0,5832.0,3262.0,3197.0,3262.0,1.0,0.65,0.65,8.0,98.0,19.88042530520674,65.0,0.019926425505824647,0.48235294222831726,0.7490196228027344,0.7607843279838562,73.07809484339664,-20.430203620495636,-8.896846084268972,73.74125365190677,-20.65659644375786,-5.129731116012654,12.90957778887479,22.31618028471944,6.910745834755061,16.81319483135769,5.258733792811148,203.53192877129393,22.283336604334753,0.5452893062708271,,,,,0.0,,
two_color,coy,18,ccmc,ccyc,CMY+OVG,1,DSC_4601coy.tif,0.75,0.0,0.25,0.75,0.25,,0.25,0.0,0.42058823529411765,0.8068627450980392,0.6470588235294118,75.99398463781759,-38.508338624210936,11.446263813771207,6.0,2.0,2.0,2559.0,11573.0,4960.0,2612.0,2559.0,2612.0,1.0,0.65,0.65,8.0,98.0,13.227407928620064,53.0,0.020290964777947933,0.49803921580314636,0.7647058963775635,0.7058823704719543,74.12067709158289,-23.92405148682886,0.5511023175251983,74.83125401949917,-24.23140328348071,2.6194942270236585,8.68272349099661,18.300690055232064,6.703711459327347,11.62211840654317,3.316326828078585,178.6803968550729,23.930398101762112,0.5452893062708271,,,,,0.0,,
two_color,coy,19,ccm,ccy,CMY+OVG,1,DSC_4601coy.tif,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.0,0.4849673202614379,0.8143790849673204,0.5751633986928105,76.86250739489427,-38.58330122000342,22.49598611228505,6.0,2.0,2.0,4071.0,16665.0,7095.0,4155.0,4071.0,4155.0,1.0,0.65,0.65,8.0,98.0,8.205067577426867,84.0,0.020216606498194945,0.5372549295425415,0.7803921699523926,0.6274510025978088,75.44112190100653,-27.967246338697628,14.31170466615419,75.9975454155108,-28.18080595721826,14.523674435273646,5.132209478165526,13.479741123427143,4.123609687148162,6.5924418255648725,1.8512313607872144,152.89977000534043,31.41642497517207,0.5452893062708271,,,,,0.0,,
two_color,coy,20,ccmcm,ccycy,CMY+OVG,1,DSC_4601coy.tif,0.6,0.0,0.4,0.6,0.4,,0.4,0.0,0.5364705882352941,0.820392156862745,0.5176470588235295,77.67664033697756,-37.72301156590308,31.332784159337134,6.0,2.0,2.0,5963.0,22931.0,9647.0,6084.0,5963.0,6084.0,1.0,0.65,0.65,8.0,98.0,10.799750890965996,121.0,0.019888231426692965,0.5647059082984924,0.7960784435272217,0.5843137502670288,76.56099905249832,-29.06357100548601,22.276450013264103,76.89719222369376,-29.104941257033015,20.285789504551957,4.4072415898785415,12.57965637290459,3.2314691102937547,8.169089295472805,2.5055270265947978,142.5308002728578,36.61872997230217,0.5452893062708271,,,,,0.0,,
two_color,coy,21,cm,cy,CMY+OVG,1,DSC_4601coy.tif,0.5,0.0,0.5,0.5,0.5,,0.5,0.0,0.6137254901960785,0.8294117647058823,0.43137254901960786,79.08731311025821,-35.04058229831547,44.36686585857201,6.0,2.0,2.0,9184.0,31855.0,13491.0,9372.0,9184.0,9372.0,1.0,0.65,0.65,8.0,98.0,4.632326407805183,188.0,0.020059752454118653,0.6000000238418579,0.8117647171020508,0.5372549295425415,78.1346033179329,-30.97790821997909,29.882122205617677,78.20707235184591,-30.951832552042283,29.496618090204542,5.398175990160049,15.073844078634348,1.9656977198953234,3.079860852080126,0.7859700456081176,136.03150015384472,43.041515135934944,0.5452893062708271,,,,,0.0,,
two_color,coy,22,cmcmm,cycyy,CMY+OVG,1,DSC_4601coy.tif,0.4,0.0,0.6,0.4,0.6,,0.6,0.0,0.6909803921568628,0.8384313725490194,0.34509803921568627,80.71081715514305,-30.926605445549537,56.74685739894987,6.0,2.0,2.0,6005.0,22793.0,9702.0,6128.0,6005.0,6128.0,1.0,0.65,0.65,8.0,98.0,5.998941024645794,123.0,0.020071801566579634,0.6352941393852234,0.8352941274642944,0.5058823823928833,80.146929660847,-30.551874452187768,35.935651547316105,79.91704110626875,-30.622099312994532,36.257265428170626,7.572836407186331,20.822216054557806,2.698372465726655,4.553393030456761,1.2860074802219998,130.37061800945014,47.167659308814194,0.5452893062708271,,,,,0.0,,
two_color,coy,23,cmm,cyy,CMY+OVG,1,DSC_4601coy.tif,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.6666666666666666,0.0,0.742483660130719,0.8444444444444444,0.28758169934640526,81.90233054832865,-27.535536020099894,64.35586331832887,6.0,2.0,2.0,4044.0,16650.0,7045.0,4127.0,4044.0,4127.0,1.0,0.65,0.65,8.0,98.0,6.2216434574564055,83.0,0.02011146110976496,0.6745098233222961,0.8470588326454163,0.4745098054409027,81.47640003576215,-30.119443449421,41.561264544437336,81.04238889956413,-30.10595546117428,40.41932762772131,8.386232908593552,22.944535900024945,2.3405778595119786,4.807032955729808,1.416835211137076,125.93083909307609,51.3275713845451,0.5452893062708271,,,,,0.0,,
two_color,coy,24,mcmm,ycyy,CMY+OVG,1,DSC_4601coy.tif,0.25,0.0,0.75,0.25,0.75,,0.75,0.0,0.8068627450980392,0.8519607843137255,0.21568627450980393,83.5042416800598,-22.722707681334942,72.79352079044212,6.0,2.0,2.0,2545.0,11642.0,4953.0,2597.0,2545.0,2597.0,1.0,0.65,0.65,8.0,98.0,7.151453824949739,52.0,0.020023103581055062,0.7254902124404907,0.8666666746139526,0.43921568989753723,83.56683842060467,-28.74857470561465,49.729036623163616,83.05726621180577,-28.820036510786895,47.95411392853029,8.810956367552054,23.838737836741043,2.0833185464111152,5.429509175591218,1.7358840940074973,120.03239565197521,57.440905555816705,0.5452893062708271,,,,,0.0,,
two_color,coy,25,mmcmm,yycyy,CMY+OVG,1,DSC_4601coy.tif,0.2,0.0,0.8,0.2,0.8,,0.8,0.0,0.8454901960784313,0.8564705882352941,0.17254901960784313,84.52082667829146,-19.591593417616572,77.13877361131732,6.0,2.0,2.0,3171.0,13686.0,5798.0,3232.0,3171.0,3232.0,1.0,0.65,0.65,8.0,98.0,8.137223401245171,61.0,0.018873762376237623,0.7686274647712708,0.8823529481887817,0.41960784792900085,85.15898746931092,-26.731335555995273,53.67093100691909,84.44701251076826,-27.178085968128272,51.689061104444484,8.966070912316031,24.53819071371285,2.0142105209085757,6.029742098196898,2.0292068665725895,116.47605200617312,59.959429081310354,0.5452893062708271,,,,,0.0,,
two_color,coy,26,m,y,CMY+OVG,1,DSC_4601coy.tif,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,6.0,2.0,2.0,1106.0,6756.0,2837.0,1127.0,1106.0,0.0,0.0,0.65,0.65,8.0,98.0,1.0954852433146136,21.0,0.018633540372670808,1.0,0.9058823585510254,0.32156863808631897,91.23844233263655,-7.706656064435046,71.96057497045642,91.13577010520966,-7.60642118632336,71.88105375324359,4.211182746595476,16.8463496224579,0.30309395569582837,0.6768231141239263,0.23264405207731143,96.11282279978883,72.37207263699288,0.5452893062708271,,,,,0.0,,
two_color,coy,27,mmymm,yyoyy,CMY+OVG,1,DSC_4601coy.tif,0.0,0.2,0.8,0.0,0.8,,0.9,0.17320508075688773,1.0,0.7952941176470588,0.0203921568627451,83.91018440610115,4.335725257683776,84.54218946995307,6.0,2.0,2.0,2759.0,13716.0,5788.0,2802.0,2759.0,0.0,0.0,0.65,0.65,8.0,98.0,8.680719076479456,43.0,0.015346181299072092,1.0,0.6705882549285889,0.4627451002597809,77.2347369144711,25.3302124697381,39.771247910920415,76.24289451932752,27.281271598112106,39.69736538935678,22.999328403185373,49.8975680829531,2.5909425625373577,7.62533883551964,2.35357071884683,57.5070372142992,47.1526438723638,0.5452893062708271,,,,,0.2,,
two_color,coy,28,mmym,yyoy,CMY+OVG,1,DSC_4601coy.tif,0.0,0.25,0.75,0.0,0.75,,0.875,0.21650635094610965,1.0,0.7754901960784314,0.025490196078431372,82.67503192424981,6.944610171289112,83.55113476041522,6.0,2.0,2.0,1999.0,11465.0,4912.0,2037.0,1999.0,0.0,0.0,0.65,0.65,8.0,98.0,6.6068502123239385,38.0,0.018654884634266077,1.0,0.6431372761726379,0.4627451002597809,75.5283988689423,29.482273032910733,37.713042979414226,74.5423411950982,31.146075608183832,37.99976543330139,25.152438444496838,51.57665430613742,2.1934692144643746,5.863476730881258,1.832101621834636,51.98338615160321,47.8693851428472,0.5452893062708271,,,,,0.25,,
two_color,coy,29,mmy,yyo,CMY+OVG,1,DSC_4601coy.tif,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,,0.8333333333333333,0.28867513459481287,1.0,0.742483660130719,0.03398692810457516,80.64006228490356,11.318016287963806,81.91233890022134,6.0,2.0,2.0,3337.0,16700.0,7032.0,3404.0,3337.0,0.0,0.0,0.65,0.65,8.0,98.0,5.005435421195355,67.0,0.019682726204465335,1.0,0.6039215922355652,0.4627451002597809,73.32492963691986,34.41602149350903,35.40011509189076,72.59973745975093,35.73802856237475,35.76309877854144,26.846427032510768,52.44440841242491,2.0519427278284015,4.443192100369654,1.3491880620603427,45.807559381307556,49.37236761550723,0.5452893062708271,,,,,0.3333333333333333,,
two_color,coy,30,mmymy,yyoyo,CMY+OVG,1,DSC_4601coy.tif,0.0,0.4,0.6,0.0,0.6,,0.8,0.34641016151377546,1.0,0.716078431372549,0.0407843137254902,79.03551590229607,14.834011880161036,80.61386264736072,6.0,2.0,2.0,5051.0,22816.0,9608.0,5150.0,5051.0,0.0,0.0,0.65,0.65,8.0,98.0,4.768107689186838,99.0,0.019223300970873786,1.0,0.5607843399047852,0.4431372582912445,70.94169768741077,39.41069742941078,34.78533575673737,71.17133651284074,38.98202063019828,35.034181157441935,28.126984632776544,52.628673200517774,2.370705886189334,4.090844943365868,1.2314350690585383,41.43281201330501,52.56636429867979,0.5452893062708271,,,,,0.4,,
two_color,cvm,1,my,mv,CMY+OVG,1,DSC_4610cvm.tif,0.0,0.5,0.5,0.0,,0.5,0.75,0.4330127018922193,0.6058823529411764,0.2196078431372549,0.7941176470588236,44.284845982298684,62.859789877610375,-57.75650193520261,6.0,2.0,2.0,8302.0,32169.0,13618.0,8472.0,8302.0,8472.0,1.0,0.65,0.65,8.0,98.0,7.867813747478467,170.0,0.020066100094428708,0.6039215922355652,0.3843137323856354,0.7215686440467834,50.730320047040095,38.310325065788135,-37.301919531685826,51.016838682660584,38.092618637233535,-37.23826003876931,9.994564004962067,32.59770390331826,2.3167444216170634,5.2070709142272955,1.684208067229137,315.7640820124332,53.47068549583706,0.5452893062708271,,,,,,0.5,
two_color,cvm,2,mymyy,mvmvv,CMY+OVG,1,DSC_4610cvm.tif,0.0,0.6,0.4,0.0,,0.4,0.7,0.5196152422706631,0.5741176470588235,0.243921568627451,0.8352941176470589,44.8280240721982,60.991082424680044,-62.979505757944885,6.0,2.0,2.0,5221.0,23066.0,9705.0,5326.0,5221.0,5326.0,1.0,0.65,0.65,8.0,98.0,7.564621821724947,105.0,0.019714607585429967,0.5803921818733215,0.3921568691730499,0.7333333492279053,50.49919735726961,35.962547161282664,-38.365518360555015,50.68411510590737,36.125351774325836,-38.460504463635246,10.090296158075711,35.55893923416868,2.505084735768357,5.315363144923762,1.5400465460899841,313.1483149032912,52.585338236066946,0.5452893062708271,,,,,,0.6,
two_color,cvm,3,myy,mvv,CMY+OVG,1,DSC_4610cvm.tif,0.0,0.6666666666666666,0.3333333333333333,0.0,,0.3333333333333333,0.6666666666666666,0.5773502691896257,0.5529411764705882,0.2601307189542484,0.8627450980392157,45.31120392348,59.7498642644132,-66.23123816885285,6.0,2.0,2.0,3421.0,16700.0,7054.0,3491.0,3421.0,3491.0,1.0,0.65,0.65,8.0,98.0,5.492886077203535,70.0,0.02005156115726153,0.5764706134796143,0.3921568691730499,0.7372549176216125,50.52765074965812,35.374748566334105,-39.69981710997761,50.73990909044002,35.64035750745698,-39.42307899858014,9.977303215439774,36.404311368139,2.203888381797483,3.755744345444676,1.0044924333384853,311.70281723241305,53.173755882926194,0.5452893062708271,,,,,,0.6666666666666666,
two_color,cvm,4,ymyy,vmvv,CMY+OVG,1,DSC_4610cvm.tif,0.0,0.75,0.25,0.0,,0.25,0.625,0.649519052838329,0.5264705882352941,0.2803921568627451,0.8970588235294118,46.04496773045418,58.22162368876366,-70.04778407563721,6.0,2.0,2.0,2092.0,11730.0,4945.0,2135.0,2092.0,2135.0,1.0,0.65,0.65,8.0,98.0,8.950505671846473,43.0,0.020140515222482436,0.5529412031173706,0.38823530077934265,0.7372549176216125,49.86795724492072,34.403504670997734,-40.979359141376065,49.81369823457745,34.76940627688315,-40.345994526930625,9.63683156803979,37.77421568386244,2.4767973574754407,5.50985352414866,1.6958961297406805,310.01455174012375,53.50615861081082,0.5452893062708271,,,,,,0.75,
two_color,cvm,5,yymyy,vvmvv,CMY+OVG,1,DSC_4610cvm.tif,0.0,0.8,0.2,0.0,,0.2,0.6000000000000001,0.6928203230275509,0.5105882352941177,0.2925490196078432,0.9176470588235294,46.55113040139975,57.32465652541086,-72.21111280381838,6.0,2.0,2.0,2993.0,13756.0,5847.0,3054.0,2993.0,3054.0,1.0,0.65,0.65,8.0,98.0,8.499279335232789,61.0,0.01997380484610347,0.5372549295425415,0.3960784375667572,0.7450980544090271,50.05635339188096,33.754240124467096,-42.108154332684755,50.36231879144835,34.006670406923035,-40.744024826173366,9.600499063218319,38.39321849287544,2.2855074094985968,5.270435085525206,1.762520672656123,308.71594760681916,53.96707688661099,0.5452893062708271,,,,,,0.8,
two_color,cvm,6,y,v,CMY+OVG,1,DSC_4610cvm.tif,0.0,1.0,0.0,0.0,,0.0,0.5,0.8660254037844386,0.4470588235294118,0.3411764705882353,1.0,49.0221678957536,53.970442144664624,-79.9984025813113,6.0,2.0,2.0,962.0,6875.0,2916.0,982.0,962.0,982.0,1.0,0.65,0.65,8.0,98.0,4.773131628835528,20.0,0.020366598778004074,0.5137255191802979,0.40392157435417175,0.7529411911964417,49.89543915764911,30.51338488706612,-42.57411647554217,49.967459546036565,30.50653657260292,-42.63299365257857,10.55944960795496,44.17661517601333,1.915969352503313,3.600552509572249,1.240693672874237,305.62962748512007,52.37959575005582,0.5452893062708271,,,,,,1.0,
two_color,cvm,7,yycyy,vvcvv,CMY+OVG,1,DSC_4610cvm.tif,0.2,0.8,0.0,0.2,,0.0,0.4,0.6928203230275509,0.4031372549019608,0.4298039215686275,0.9725490196078432,52.6336143349329,37.02149791197279,-70.26885899612341,6.0,2.0,2.0,3026.0,13871.0,5894.0,3088.0,3026.0,3088.0,1.0,0.65,0.65,8.0,98.0,12.02301046549666,62.0,0.020077720207253884,0.49803921580314636,0.42352941632270813,0.7686274647712708,51.21156904597612,27.796600565745955,-43.24221437959335,52.20768179464503,25.069069079491843,-41.93066050153752,9.321445955764224,28.59301423565694,3.1428978246241224,9.653160573194153,3.0249588525992923,302.7333831929417,51.405642758965065,0.5452893062708271,,,,,,0.8,
two_color,cvm,8,ycyy,vcvv,CMY+OVG,1,DSC_4610cvm.tif,0.25,0.75,0.0,0.25,,0.0,0.375,0.649519052838329,0.39215686274509803,0.45196078431372555,0.9656862745098039,53.70174887928475,32.57975215233,-67.57713568042698,6.0,2.0,2.0,2132.0,11780.0,5013.0,2176.0,2132.0,2176.0,1.0,0.65,0.65,8.0,98.0,9.554400984921738,44.0,0.02022058823529412,0.48627451062202454,0.4431372582912445,0.772549033164978,52.029616375592774,25.62820028298271,-42.56751182985062,52.30124248190664,24.171736370595777,-42.13971367403193,9.27672279807579,26.011562537637886,3.8021950316827424,7.576131363634931,2.208831809464857,301.0504679793575,49.686997425173,0.5452893062708271,,,,,,0.75,
two_color,cvm,9,cyy,cvv,CMY+OVG,1,DSC_4610cvm.tif,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.3333333333333333,0.5773502691896257,0.3738562091503268,0.48888888888888893,0.954248366013072,55.60660835952862,25.101988035983457,-62.901087858384976,6.0,2.0,2.0,3509.0,16784.0,7154.0,3580.0,3509.0,3580.0,1.0,0.65,0.65,8.0,98.0,7.881774151176213,71.0,0.01983240223463687,0.48235294222831726,0.4627451002597809,0.7803921699523926,53.40771182052812,22.55432754201514,-41.752935099894415,53.24033215307171,21.987632568970508,-41.65957272411555,9.450904476009757,21.414249580085855,3.2968248669852733,6.5550193878826,1.9358518464109051,298.3772717508714,47.45529770561446,0.5452893062708271,,,,,,0.6666666666666666,
two_color,cvm,10,cycyy,cvcvv,CMY+OVG,1,DSC_4610cvm.tif,0.4,0.6,0.0,0.4,,0.0,0.3,0.5196152422706631,0.35921568627450984,0.5184313725490196,0.9450980392156862,57.230916724072955,19.10439038254935,-59.01091171208801,6.0,2.0,2.0,5337.0,23122.0,9837.0,5446.0,5337.0,5446.0,1.0,0.65,0.65,8.0,98.0,7.452545163000106,109.0,0.02001468968049945,0.47843137383461,0.47058823704719543,0.7843137383460999,53.83849649462424,20.151377729875573,-41.498248235081014,53.90712612664464,20.586450647981966,-41.52634669858615,9.848851216885427,17.868913777214576,2.752768012978401,5.699673033403594,1.7880602636774574,295.90101787355786,46.13222985064271,0.5452893062708271,,,,,,0.6,
two_color,cvm,11,cy,cv,CMY+OVG,1,DSC_4610cvm.tif,0.5,0.5,0.0,0.5,,0.0,0.25,0.4330127018922193,0.33725490196078434,0.5627450980392157,0.9313725490196079,59.81163391751927,10.177625879693009,-52.969272073506076,6.0,2.0,2.0,8337.0,32085.0,13650.0,8508.0,8337.0,8508.0,1.0,0.65,0.65,8.0,98.0,5.137309735834829,171.0,0.02009873060648801,0.4745098054409027,0.48627451062202454,0.7960784435272217,55.00294049739388,18.5557464914613,-41.2035465729631,55.252694685530784,18.073704229438405,-41.15965286033283,11.984608852565378,15.22329576498536,1.8140935266338056,3.706130335206366,1.118247362355819,294.2441066983796,45.18902497339058,0.5452893062708271,,,,,,0.5,
two_color,cvm,12,ccycy,ccvcv,CMY+OVG,1,DSC_4610cvm.tif,0.6,0.4,0.0,0.6,,0.0,0.2,0.34641016151377546,0.31529411764705884,0.6070588235294118,0.9176470588235294,62.53851352418627,1.434861162781076,-46.72991676815164,6.0,2.0,2.0,5195.0,23147.0,9804.0,5301.0,5195.0,5301.0,1.0,0.65,0.65,8.0,98.0,7.112332014978006,106.0,0.01999622712695718,0.4745098054409027,0.5176470875740051,0.8156862854957581,57.31791890972069,15.525651504350368,-40.16866264709091,57.678914063559425,14.295132376277468,-39.70528427665305,13.548909825445474,16.39679957247102,2.8601079570304497,6.181356835506977,1.800326491580298,291.1320921401858,43.06468754664701,0.5452893062708271,,,,,,0.4,
two_color,cvm,13,ccy,ccv,CMY+OVG,1,DSC_4610cvm.tif,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,,0.0,0.16666666666666666,0.28867513459481287,0.3006535947712418,0.6366013071895424,0.9084967320261438,64.4242227167021,-4.2472141948939335,-42.48559172864355,6.0,2.0,2.0,3375.0,16795.0,7115.0,3444.0,3375.0,3444.0,1.0,0.65,0.65,8.0,98.0,6.979724435089258,69.0,0.02003484320557491,0.47058823704719543,0.5372549295425415,0.8235294222831726,58.62106840084056,13.113987426168539,-39.67898207093346,58.54320940983668,12.841385589790653,-39.489235881148744,14.322125109096882,18.519313689001443,3.3768035802969987,5.256268222988046,1.3589011943775882,288.2888297655363,41.789930418692556,0.5452893062708271,,,,,,0.3333333333333333,
two_color,cvm,14,ccyc,ccvc,CMY+OVG,1,DSC_4610cvm.tif,0.75,0.25,0.0,0.75,,0.0,0.125,0.21650635094610965,0.2823529411764706,0.6735294117647058,0.8970588235294118,66.84522755777502,-11.150676416141703,-37.10830404442107,6.0,2.0,2.0,2010.0,11708.0,4951.0,2050.0,2010.0,2050.0,1.0,0.65,0.65,8.0,98.0,8.498282210403945,40.0,0.01951219512195122,0.4627451002597809,0.5607843399047852,0.843137264251709,60.98848227913216,8.8199228461108,-38.767006492942194,60.73941883308863,9.679518815801105,-38.48686535189543,14.39291441705083,20.877681719125704,3.8112941606643087,6.597198183307393,1.7896190775991658,282.817250304111,39.75766380756256,0.5452893062708271,,,,,,0.25,
two_color,cvm,15,ccycc,ccvcc,CMY+OVG,1,DSC_4610cvm.tif,0.8,0.2,0.0,0.8,,0.0,0.1,0.17320508075688773,0.27137254901960783,0.6956862745098038,0.8901960784313726,68.32722199238262,-15.175958796575962,-33.85255153955444,6.0,2.0,2.0,2815.0,13775.0,5903.0,2872.0,2815.0,2872.0,1.0,0.65,0.65,8.0,98.0,9.584243433024858,57.0,0.019846796657381614,0.4588235318660736,0.5882353186607361,0.8549019694328308,62.39899607352507,5.3257836461063075,-37.74157763333142,62.08916895937128,7.681093048547835,-37.80456059780482,14.14051618792068,21.69308253082471,3.1616216841638125,7.893240056523598,2.5864047848549494,278.03208025136144,38.115490993793,0.5452893062708271,,,,,,0.2,
